Surprise,0.8396098792552948,0.17830199,1.0
Happiness,0.8449255704879761,0.16981891,0.8842857142857142
Happiness,0.8501306653022767,0.17047036,0.7942857142857143
Happiness,0.8510276913642884,0.1718593,0.73
Happiness,0.8500247478485108,0.17439577,0.6914285714285714
Happiness,0.8524189889431,0.17386197,0.6785714285714286
Happiness,0.8542182505130768,0.1643843,0.6914285714285714
Fear,0.8560366570949555,0.15689282,0.73
Fear,0.8589433372020722,0.15850596,0.7714285714285714
Anger,0.857939851284027,0.16016498,0.7357142857142858
Anger,0.8565650343894958,0.161786,0.7714285714285714
Anger,0.8549716472625732,0.16116387,0.72
Happiness,0.8493373990058899,0.1573362,0.72
Happiness,0.8466393172740936,0.16651607,0.72
Happiness,0.8469607472419739,0.16735664,0.72
Happiness,0.8474460542201996,0.16496637,0.72
Happiness,0.8500199556350708,0.16371913,0.72
Happiness,0.8514566361904145,0.16204247,0.7942857142857143
Neutral,0.8520341336727142,0.16439675,0.8157142857142857
Neutral,0.8521462976932526,0.17358878,0.7714285714285714
Neutral,0.8527953445911407,0.18426278,0.73
Neutral,0.8554728329181671,0.18917705,0.6914285714285715
Neutral,0.8561391234397888,0.18965545,0.6785714285714286
Neutral,0.855606883764267,0.18977447,0.6914285714285714
Neutral,0.8552730321884155,0.18585071,0.73
Neutral,0.8544537246227264,0.1768513,0.7942857142857143
Neutral,0.8527844786643982,0.16865696,0.8842857142857143
Happiness,0.850916588306427,0.17041017,0.8842857142857143
Happiness,0.8465912222862244,0.17905083,0.7942857142857143
Happiness,0.8417422831058502,0.19043513,0.73
Happiness,0.841926658153534,0.19080265,0.6914285714285715
Happiness,0.8412976682186126,0.19059184,0.6785714285714286
Happiness,0.8451532065868378,0.17969564,0.6914285714285714
Happiness,0.8480487167835236,0.16857687,0.7300000000000001
Neutral,0.8486362814903259,0.16202538,0.73
Neutral,0.8474420726299285,0.17412654,0.73
Neutral,0.8478573679924011,0.18457796,0.73
Neutral,0.8493865311145783,0.19396274,0.6914285714285715
Neutral,0.8501293003559113,0.19475529,0.6785714285714286
Neutral,0.8507696211338043,0.19561228,0.6914285714285714
Neutral,0.847245728969574,0.18464747,0.73
Neutral,0.8436145842075348,0.17916566,0.7942857142857143
Neutral,0.8401342093944549,0.17252013,0.8842857142857143
Neutral,0.8373866379261017,0.16984937,1.0
Happiness,0.8358802974224091,0.16882052,0.8842857142857143
Happiness,0.8365307509899139,0.17131612,0.7942857142857143
Happiness,0.8341892719268799,0.17259267,0.73
Happiness,0.833551675081253,0.17483297,0.6914285714285715
Happiness,0.8360754549503326,0.1674238,0.6785714285714286
Anger,0.8385074377059937,0.16490535,0.7085714285714286
Anger,0.8417069792747498,0.17326982,0.7414285714285714
Anger,0.8424130439758301,0.17859961,0.7771428571428571
Anger,0.8442262351512909,0.1796411,0.8157142857142857
Anger,0.8453218221664429,0.18620357,0.8571428571428572
Anger,0.8454486191272735,0.19133592,0.8628571428571428
Anger,0.8442761838436127,0.19781435,0.88
Anger,0.8464075326919556,0.19734688,0.9085714285714286
Anger,0.846468162536621,0.20119743,0.9485714285714286
Anger,0.8458277761936188,0.20459285,1.0
Anger,0.8455811142921448,0.20563984,1.0
Anger,0.8448562860488892,0.20587417,1.0
Anger,0.8452848315238952,0.20851746,1.0
Anger,0.8430357575416565,0.21400452,1.0
